TIMESTAMP,POWER
20180108 17:00,0.237497848214291
20180108 18:00,0.370929461996118
20180108 19:00,0.485664085047423
20180108 20:00,0.562201342360867
20180108 21:00,0.479853279784265
20180108 22:00,0.55302090459402
20180108 23:00,0.639114241910221
20180109 00:00,0.656862382605974
20180109 01:00,0.687645563364031
20180109 02:00,0.742429809825561
20180109 03:00,0.770615450911575
20180109 04:00,0.73917626225109
20180109 05:00,0.831427085938151
20180109 06:00,0.872213613269019
20180109 07:00,0.758170591263789
20180109 08:00,0.757424659714862
20180109 09:00,0.853426767766032
20180109 10:00,0.859389120758583
20180109 11:00,0.79153815464379
20180109 12:00,0.796042985731178
20180109 13:00,0.691218938479226
20180109 14:00,0.77250011448386
20180109 15:00,0.735772462796696
20180109 16:00,0.758906691573393
20180109 17:00,0.76374801269153
20180109 18:00,0.764883189718004
20180109 19:00,0.780843042731345
20180109 20:00,0.702628854176064
20180109 21:00,0.161099283467422
20180109 22:00,0.436542085758509
20180109 23:00,0.455768256259593
20180110 00:00,0.429697132378144
20180110 01:00,0.344700176780264
20180110 02:00,0.385541070502526
20180110 03:00,0.468105626108128
20180110 04:00,0.534436892311707
20180110 05:00,0.369263338911421
20180110 06:00,0.316578630388248
20180110 07:00,0.318072597901669
20180110 08:00,0.347987308184407
20180110 09:00,0.307223556053703
20180110 10:00,0.409912377868409
20180110 11:00,0.317864494999142
20180110 12:00,0.252764803535809
20180110 13:00,0.290450903473241
20180110 14:00,0.20653034923466
20180110 15:00,0.302241731171849
20180110 16:00,0.362678445311335
20180110 17:00,0.43925959613194
20180110 18:00,0.436526903894026
20180110 19:00,0.2756579860913
20180110 20:00,0.287561661838138
20180110 21:00,0.256574769080113
20180110 22:00,0.204163451035063
20180110 23:00,0.176183102097056
20180111 00:00,0.169843716852082
20180111 01:00,0.177357419244285
20180111 02:00,0.198321667198407
20180111 03:00,0.173340076520358
20180111 04:00,0.172701200661468
20180111 05:00,0.195177859357073
20180111 06:00,0.272978948724349
20180111 07:00,0.133090407972265
20180111 08:00,0.148711221402389
20180111 09:00,0.0878428698329869
20180111 10:00,0.0696293402207078
20180111 11:00,0.0489203018350635
20180111 12:00,0.0949906583122381
20180111 13:00,0.148698252618995
20180111 14:00,0.0911160054595324
20180111 15:00,0.157768619767073
20180111 16:00,0.168404867499715
20180111 17:00,0.0657562134249132
20180111 18:00,0.0396275951719175
20180111 19:00,0.0366661757959966
20180111 20:00,0.0210683063082199
20180111 21:00,0.0266916288831292
20180111 22:00,0.083581938706266
20180111 23:00,0.0431444066464316
20180112 00:00,0.0391171220819309
20180112 01:00,0.0420342635627579
20180112 02:00,0.0435757806937244
20180112 03:00,0.110313966356345
20180112 04:00,0.195180890256075
20180112 05:00,0.282740254595945
20180112 06:00,0.207363866453125
20180112 07:00,0.176550329287266
20180112 08:00,0.263927706702464
20180112 09:00,0.401489015793159
20180112 10:00,0.339828537519166
20180112 11:00,0.353114231270458
20180112 12:00,0.330049954141652
20180112 13:00,0.337507270353524
20180112 14:00,0.378984146608879
20180112 15:00,0.445762799674471
20180112 16:00,0.451659210019506
20180112 17:00,0.430018613689672
20180112 18:00,0.410208530082546
20180112 19:00,0.510574100205282
20180112 20:00,0.539189114590368
20180112 21:00,0.603718387195401
20180112 22:00,0.482070991088355
20180112 23:00,0.223525536871142
20180113 00:00,0.273620302117987
20180113 01:00,0.202111657710432
20180113 02:00,0.217266692523375
20180113 03:00,0.248025761450814
20180113 04:00,0.253337272682779
20180113 05:00,0.284891960317964
20180113 06:00,0.22015825436688
20180113 07:00,0.290400821664551
20180113 08:00,0.384175152572628
20180113 09:00,0.474112292283368
20180113 10:00,0.445238530814689
20180113 11:00,0.46611017286829
20180113 12:00,0.537847932692138
20180113 13:00,0.66971067852699
20180113 14:00,0.699509850456358
20180113 15:00,0.700822618530477
20180113 16:00,0.618138292060708
20180113 17:00,0.51081008174409
20180113 18:00,0.686062850816111
20180113 19:00,0.702281410858895
20180113 20:00,0.709501318650686
20180113 21:00,0.696915953951429
20180113 22:00,0.736727980587764
20180113 23:00,0.661965653563285
20180114 00:00,0.544605923661809
20180114 01:00,0.594498643449837
20180114 02:00,0.463871210759119
20180114 03:00,0.677401164481129
20180114 04:00,0.569121990461068
20180114 05:00,0.760266185178114
20180114 06:00,0.796530475647432
20180114 07:00,0.81433330278344
20180114 08:00,0.729647942547155
20180114 09:00,0.719412777733127
20180114 10:00,0.758496321253234
20180114 11:00,0.776021676259195
20180114 12:00,0.807945212717237
20180114 13:00,0.750718291349009
20180114 14:00,0.786553826302128
20180114 15:00,0.765939381255258
20180114 16:00,0.848765803400467
20180114 17:00,0.881867339624592
20180114 18:00,0.932449216479939
20180114 19:00,0.958701520096277
20180114 20:00,0.964124125096809
20180114 21:00,0.969925208196888
20180114 22:00,0.973521098066562
20180114 23:00,0.957860945393204
20180115 00:00,0.957952311679609
20180115 01:00,0.963135158582065
20180115 02:00,0.962023968700011
20180115 03:00,0.975210136329863
20180115 04:00,0.974589376858061
20180115 05:00,0.97783750637645
20180115 06:00,0.980491534283905
20180115 07:00,0.978405615135641
20180115 08:00,0.975917846301167
20180115 09:00,0.974242206089276
20180115 10:00,0.982087726093103
20180115 11:00,0.980965168530325
20180115 12:00,0.982178964447364
20180115 13:00,0.987124958519277
20180115 14:00,0.975085207299122
20180115 15:00,0.98313023232903
20180115 16:00,0.985229320518617
20180115 17:00,0.98479207449623
20180115 18:00,0.981117154220535
20180115 19:00,0.977004365055568
20180115 20:00,0.976654211653138
20180115 21:00,0.96925227798925
20180115 22:00,0.94706224916815
20180115 23:00,0.957759997410781
20180116 00:00,0.913821441202069
20180116 01:00,0.805493128168273
20180116 02:00,0.659165268706434
20180116 03:00,0.891852849307261
20180116 04:00,0.800011243533083
20180116 05:00,0.726027869730828
20180116 06:00,0.708915477863143
20180116 07:00,0.587489757570313
20180116 08:00,0.109477972646178
20180116 09:00,0.167250803124069
20180116 10:00,0.517489774050744
20180116 11:00,0.391556951188616
20180116 12:00,0.758137837269091
20180116 13:00,0.798361019025566
20180116 14:00,0.685572380562016
20180116 15:00,0.717916286413046
20180116 16:00,0.831831040053017
20180116 17:00,0.50585938089018
20180116 18:00,0.0529948574100356
20180116 19:00,0.00261931607649154
20180116 20:00,0.0673678739949267
20180116 21:00,0.428092259148751
20180116 22:00,0.70879073249842
20180116 23:00,0.446685407074632
20180117 00:00,0.253029391217197
20180117 01:00,0.640287834016014
20180117 02:00,0.573292910776684
20180117 03:00,0.057882812620947
20180117 04:00,0.0342129567729187
20180117 05:00,0.0264390915558662
20180117 06:00,0.095252448381326
20180117 07:00,0.0593350060632144
20180117 08:00,0.257114398083412
20180117 09:00,0.591153545011361
20180117 10:00,0.703352792522202
20180117 11:00,0.579036167653998
20180117 12:00,0.55991634485282
20180117 13:00,0.705833766615175
20180117 14:00,0.66490349088745
20180117 15:00,0.803888661522014
20180117 16:00,0.6725951859954
20180117 17:00,0.693715650783253
20180117 18:00,0.820322637605161
20180117 19:00,0.735156155978071
20180117 20:00,0.635469254836605
20180117 21:00,0.619580754201945
20180117 22:00,0.546593698101978
20180117 23:00,0.434993759144478
20180118 00:00,0.558624436862393
20180118 01:00,0.38354234730996
20180118 02:00,0.52901204989653
20180118 03:00,0.575794489114357
20180118 04:00,0.443792937772665
20180118 05:00,0.329541817551543
20180118 06:00,0.105919940775449
20180118 07:00,0.119299741643668
20180118 08:00,0.474134556263895
20180118 09:00,0.354895721022895
20180118 10:00,0.198436558282539
20180118 11:00,0.0497901241463654
20180118 12:00,0.0302289892697242
20180118 13:00,0.113046375735139
20180118 14:00,0.104870947798619
20180118 15:00,0.0761396482332972
20180118 16:00,0.0285410445501817
20180118 17:00,0.0264419226201189
20180118 18:00,0.0483037034629636
20180118 19:00,0.003499977803552
20180118 20:00,0.0204735630554517
20180118 21:00,0.0333915181162242
20180118 22:00,0.0676103045202682
20180118 23:00,0.558556222955672
20180119 00:00,0.187326633432672
20180119 01:00,0.0821952784060627
20180119 02:00,0.345782769621037
20180119 03:00,0.548089237589534
20180119 04:00,0.153235998678622
20180119 05:00,0.276977182482319
20180119 06:00,0.0982500471454548
20180119 07:00,0.0340264895264353
20180119 08:00,0.00255395075505538
20180119 09:00,0.0345566184174601
20180119 10:00,0.0494039927505822
20180119 11:00,0.0424740344025215
20180119 12:00,0.584175880283881
20180119 13:00,0.146991338155559
20180119 14:00,0.1344867347533
20180119 15:00,0.248344870675745
20180119 16:00,0.320971640396807
20180119 17:00,0.45321457429386
20180119 18:00,0.693905706180406
20180119 19:00,0.556982538970019
20180119 20:00,0.638546456551993
20180119 21:00,0.461230765866393
20180119 22:00,0.0692213383227521
20180119 23:00,0.2467407102642
20180120 00:00,0.305476519567789
20180120 01:00,0.311803456467974
20180120 02:00,0.428184440250025
20180120 03:00,0.460107810317131
20180120 04:00,0.167044945939932
20180120 05:00,0.216374435649034
20180120 06:00,0.264450247482791
20180120 07:00,0.410187062461586
20180120 08:00,0.0588089271375232
20180120 09:00,0.39734623741668
20180120 10:00,0.150542277972723
20180120 11:00,0.431337729906926
20180120 12:00,0.50509181280848
20180120 13:00,0.464643421585146
20180120 14:00,0.170131337240576
20180120 15:00,0.106068382904781
20180120 16:00,0.0889670853774439
20180120 17:00,0.0293553022277017
20180120 18:00,0.333679445691869
20180120 19:00,0.248484827209494
20180120 20:00,0.218583147960348
20180120 21:00,0.189801386096325
20180120 22:00,0.0485222936491056
20180120 23:00,0.202894445411885
20180121 00:00,0.389339902714537
20180121 01:00,0.190638918150104
20180121 02:00,0.15690338586176
20180121 03:00,0.127784856751307
20180121 04:00,0.164046502177482
20180121 05:00,0.122354190400664
20180121 06:00,0.120121159538814
20180121 07:00,0.0738547683497341
20180121 08:00,0.0705925551229375
20180121 09:00,0.0445100365096162
20180121 10:00,0.0619833519808386
20180121 11:00,0.253958819651451
20180121 12:00,0.247108146815318
20180121 13:00,0.180400429018506
20180121 14:00,0.177329994305551
20180121 15:00,0.218334362016389
20180121 16:00,0.376611114501692
20180121 17:00,0.459824375009037
20180121 18:00,0.601373595660714
20180121 19:00,0.735617683602965
20180121 20:00,0.808421673410597
20180121 21:00,0.873237791639085
20180121 22:00,0.832071988608549
20180121 23:00,0.873253291283282
20180122 00:00,0.868666820556758
20180122 01:00,0.824968151417756
20180122 02:00,0.758840291778107
20180122 03:00,0.802792022041725
20180122 04:00,0.620189157355459
20180122 05:00,0.799054418636719
20180122 06:00,0.756704730823713
20180122 07:00,0.772138052165513
20180122 08:00,0.768479725016405
20180122 09:00,0.732111775457481
20180122 10:00,0.591980496299945
20180122 11:00,0.597444488993394
20180122 12:00,0.621889369625684
20180122 13:00,0.594829962252367
20180122 14:00,0.545707269601753
20180122 15:00,0.564848644287595
20180122 16:00,0.470834247919242
20180122 17:00,0.405095570613139
20180122 18:00,0.378970301349525
20180122 19:00,0.384611659932025
20180122 20:00,0.279426882695926
20180122 21:00,0.29245338447035
20180122 22:00,0.294389455977767
20180122 23:00,0.321621342579818
20180123 00:00,0.41242388482054
20180123 01:00,0.52778729146323
20180123 02:00,0.54282786876754
20180123 03:00,0.619927925426414
20180123 04:00,0.707175151390903
20180123 05:00,0.632356388738966
20180123 06:00,0.550902101050224
20180123 07:00,0.558050686927116
20180123 08:00,0.621444723306884
20180123 09:00,0.618829498925484
20180123 10:00,0.571803251242243
20180123 11:00,0.580515178225288
20180123 12:00,0.437188329328858
20180123 13:00,0.342858938154335
20180123 14:00,0.659371436019029
20180123 15:00,0.937520692107717
20180123 16:00,0.812411647616959
20180123 17:00,0.875594786632374
20180123 18:00,0.912565300990751
20180123 19:00,0.92334728458402
20180123 20:00,0.953560389426695
20180123 21:00,0.953647529511684
20180123 22:00,0.946868023786948
20180123 23:00,0.938909746955494
20180124 00:00,0.922964159953642
20180124 01:00,0.846407701119322
20180124 02:00,0.836967439153902
20180124 03:00,0.703695809013786
20180124 04:00,0.571082748547389
20180124 05:00,0.592108071696815
20180124 06:00,0.801154515217759
20180124 07:00,0.839593099121516
20180124 08:00,0.846368986637482
20180124 09:00,0.890300838015674
20180124 10:00,0.977853742742249
20180124 11:00,0.980582797157195
20180124 12:00,0.97111728752861
20180124 13:00,0.981289526793409
20180124 14:00,0.986051437248756
20180124 15:00,0.958641220795082
20180124 16:00,0.805581694641481
20180124 17:00,0.734974425942435
20180124 18:00,0.834582783578828
20180124 19:00,0.908105797616828
20180124 20:00,0.928906525750438
20180124 21:00,0.930776616130911
20180124 22:00,0.941358899629941
20180124 23:00,0.954599224146191
20180125 00:00,0.948029310384181
20180125 01:00,0.946346147096344
20180125 02:00,0.929829746132813
20180125 03:00,0.879094627650508
20180125 04:00,0.828505528295633
20180125 05:00,0.829571844002126
20180125 06:00,0.779111366204148
20180125 07:00,0.807327302921815
20180125 08:00,0.716605130297548
20180125 09:00,0.711090982848436
20180125 10:00,0.667805092471419
20180125 11:00,0.720656665950985
20180125 12:00,0.63100105724614
20180125 13:00,0.440075964854328
20180125 14:00,0.187788579482808
20180125 15:00,0.388078535705948
20180125 16:00,0.38513712508399
20180125 17:00,0.454808303060399
20180125 18:00,0.440246753347646
20180125 19:00,0.418100248444032
20180125 20:00,0.34326305026424
20180125 21:00,0
20180125 22:00,0.47606836005832
20180125 23:00,0.434224357986948
20180126 00:00,0.34888065702293
20180126 01:00,0.188058324517528
20180126 02:00,0.214270256167296
20180126 03:00,0.128604526278923
20180126 04:00,0.140529758494151
20180126 05:00,0.124760873734569
20180126 06:00,0.104863565367987
20180126 07:00,0.115244998922853
20180126 08:00,0.146466489132872
20180126 09:00,0.0326992674756467
20180126 10:00,0.031375417487648
20180126 11:00,0.0146374326642054
20180126 12:00,0.0510667075445649
20180126 13:00,0.210409953863781
20180126 14:00,0.0734285922385917
20180126 15:00,0.150469573486035
20180126 16:00,0.0485650309216688
20180126 17:00,0.0407387885971488
20180126 18:00,0.036891021344297
20180126 19:00,0.0240417928327775
20180126 20:00,0.0455002230716199
20180126 21:00,0.158876045678351
20180126 22:00,0.157619044571362
20180126 23:00,0.121443081721827
20180127 00:00,0.125212750247387
20180127 01:00,0.123967981821164
20180127 02:00,0.17239963083436
20180127 03:00,0.200080336908299
20180127 04:00,0.121353945249692
20180127 05:00,0.0862432532379356
20180127 06:00,0.152060287575885
20180127 07:00,0.237065448472014
20180127 08:00,0.262153325709813
20180127 09:00,0.562968862224706
20180127 10:00,0.648475516973075
20180127 11:00,0.681918008487469
20180127 12:00,0.77055467174078
20180127 13:00,0.709046909679187
20180127 14:00,0.707575780712854
20180127 15:00,0.797297006269758
20180127 16:00,0.874715624402797
20180127 17:00,0.936159314307617
20180127 18:00,0.978569760913477
20180127 19:00,0.985068501795099
20180127 20:00,0.986788796164617
20180127 21:00,0.983348328947851
20180127 22:00,0.97503818490956
20180127 23:00,0.949373468407324
20180128 00:00,0.931329047903944
20180128 01:00,0.950838057105287
20180128 02:00,0.939871426553987
20180128 03:00,0.905460018436232
20180128 04:00,0.947556625379499
20180128 05:00,0.935529933752981
20180128 06:00,0.93363339905794
20180128 07:00,0.922661328102128
20180128 08:00,0.939336910041771
20180128 09:00,0.939363997135182
20180128 10:00,0.926550725498751
20180128 11:00,0.915755160800554
20180128 12:00,0.906286136835107
20180128 13:00,0.85142477438429
20180128 14:00,0.865714111169968
20180128 15:00,0.793514780258783
20180128 16:00,0.662266893289966
20180128 17:00,0.523489336356987
20180128 18:00,0.419311959313732
20180128 19:00,0.272149339990162
20180128 20:00,0.398226467818594
20180128 21:00,0.325317281676727
20180128 22:00,0.780817524774664
20180128 23:00,0.740427797903709
20180129 00:00,0.852706256059377
20180129 01:00,0.902302979904244
20180129 02:00,0.950566159012039
20180129 03:00,0.945172720812323
20180129 04:00,0.94949194463957
20180129 05:00,0.948568896669696
20180129 06:00,0.959910051369784
20180129 07:00,0.969683655753214
20180129 08:00,0.963710994317939
20180129 09:00,0.956642547511878
20180129 10:00,0.906192207855847
20180129 11:00,0.884534453257043
20180129 12:00,0.835953946808406
20180129 13:00,0.76925133213074
20180129 14:00,0.745021333715053
20180129 15:00,0.844161981515531
20180129 16:00,0.886891883509928
20180129 17:00,0.857013612817145
20180129 18:00,0.906004731817174
20180129 19:00,0.90979152707038
20180129 20:00,0.892005686838287
20180129 21:00,0.940166293484758
20180129 22:00,0.915717848543065
20180129 23:00,0.967449792927176
20180130 00:00,0.943196395140323
20180130 01:00,0.942259580087195
20180130 02:00,0.921731047161828
20180130 03:00,0.853724186322221
20180130 04:00,0.872895118466424
20180130 05:00,0.885865564154555
20180130 06:00,0.847973820172003
20180130 07:00,0.873647647761493
20180130 08:00,0.794473216293883
20180130 09:00,0.765224942936086
20180130 10:00,0.725547259436774
20180130 11:00,0.590568113979289
20180130 12:00,0.576496116805472
20180130 13:00,0.529070418594147
20180130 14:00,0.707372003543888
20180130 15:00,0.7758297681738
20180130 16:00,0.663508251820278
20180130 17:00,0.638689149418803
20180130 18:00,0.532753061112762
20180130 19:00,0.533212620322634
20180130 20:00,0.641535133758632
20180130 21:00,0.614941643191314
20180130 22:00,0.764925745601327
20180130 23:00,0.782470497208587
20180131 00:00,0.708647472090269
20180131 01:00,0.695135732758719
20180131 02:00,0.734739031866459
20180131 03:00,0.886537456928611
20180131 04:00,0.827721150564561
20180131 05:00,0.841733152465712
20180131 06:00,0.851547201291507
20180131 07:00,0.846736810802646
20180131 08:00,0.803803831299812
20180131 09:00,0.802454191196081
20180131 10:00,0.818995439522993
20180131 11:00,0.597857400937057
20180131 12:00,0.7287651976531
20180131 13:00,0.844731377656442
20180131 14:00,0.902418260208919
20180131 15:00,0.90282398181752
20180131 16:00,0.841590301341053
20180131 17:00,0.870813139809309
20180131 18:00,0.848102704782622
20180131 19:00,0.880657002240755
20180131 20:00,0.915001551606067
20180131 21:00,0.885242661559236
20180131 22:00,0.913118389032403
20180131 23:00,0.942259005387799
20180201 00:00,0.890106104210715
