TIMESTAMP,POWER
20180207 01:00,0.433501884302587
20180207 02:00,0.454521243620711
20180207 03:00,0.436645478884457
20180207 04:00,0.420755863546821
20180207 05:00,0.446780661114788
20180207 06:00,0.396641668684896
20180207 07:00,0.316214460613285
20180207 08:00,0.313323748761852
20180207 09:00,0.261553184902986
20180207 10:00,0.471042556859907
20180207 11:00,0.568493154897306
20180207 12:00,0.413461695616799
20180207 13:00,0.349759883600089
20180207 14:00,0.42586837732938
20180207 15:00,0.48305874367295
20180207 16:00,0.453599654438454
20180207 17:00,0.506682447410571
20180207 18:00,0.563535262223545
20180207 19:00,0.543898846077705
20180207 20:00,0.617439843536221
20180207 21:00,0.524890949393959
20180207 22:00,0.475845807992049
20180207 23:00,0.516874262528113
20180208 00:00,0.648762795567744
20180208 01:00,0.696012724776337
20180208 02:00,0.734771849859059
20180208 03:00,0.756181559617195
20180208 04:00,0.521823396486876
20180208 05:00,0.817677783411276
20180208 06:00,0.812716413541055
20180208 07:00,0.815450392620861
20180208 08:00,0.778224101213007
20180208 09:00,0.809218826869322
20180208 10:00,0.799495996073839
20180208 11:00,0.778364481222458
20180208 12:00,0.7999372203661
20180208 13:00,0.767246952946334
20180208 14:00,0.802456044902505
20180208 15:00,0.757637838813043
20180208 16:00,0.745796384689123
20180208 17:00,0.711798095548637
20180208 18:00,0.724911248898234
20180208 19:00,0.814142158604425
20180208 20:00,0.839994706009428
20180208 21:00,0.83835079309088
20180208 22:00,0.682030280740199
20180208 23:00,0.875222420803026
20180209 00:00,0.908371843717578
20180209 01:00,0.91814853187492
20180209 02:00,0.918220160672215
20180209 03:00,0.916281613838797
20180209 04:00,0.925401319694659
20180209 05:00,0.913730540531018
20180209 06:00,0.916596751116336
20180209 07:00,0.901024291518458
20180209 08:00,0.916956904454959
20180209 09:00,0.92173386440054
20180209 10:00,0.877024558288644
20180209 11:00,0.900972722053589
20180209 12:00,0.902007011817877
20180209 13:00,0.903178922301191
20180209 14:00,0.897175351747485
20180209 15:00,0.874086772088288
20180209 16:00,0.871733034500354
20180209 17:00,0.853626598018698
20180209 18:00,0.87209313310193
20180209 19:00,0.834270370224353
20180209 20:00,0.785646627721732
20180209 21:00,0.836379714199422
20180209 22:00,0.77682079562466
20180209 23:00,0.750282963487907
20180210 00:00,0.731340617226558
20180210 01:00,0.730799477642978
20180210 02:00,0.762805656157583
20180210 03:00,0.739480452111523
20180210 04:00,0.756353899842506
20180210 05:00,0.76564782495772
20180210 06:00,0.719701716619462
20180210 07:00,0.761814666372456
20180210 08:00,0.76750185745052
20180210 09:00,0.780523815751543
20180210 10:00,0.674241874302725
20180210 11:00,0.598525051169411
20180210 12:00,0.400685601813985
20180210 13:00,0.440172297408403
20180210 14:00,0.665003050480668
20180210 15:00,0.609190145262606
20180210 16:00,0.638027763273216
20180210 17:00,0.663862640010059
20180210 18:00,0.746138084376349
20180210 19:00,0.808408997674823
20180210 20:00,0.867985613275477
20180210 21:00,0.855512258828023
20180210 22:00,0.884590787400307
20180210 23:00,0.928447324844603
20180211 00:00,0.936034052290094
20180211 01:00,0.959248551976663
20180211 02:00,0.962157502258982
20180211 03:00,0.962552573190589
20180211 04:00,0.967516588240187
20180211 05:00,0.978256437563085
20180211 06:00,0.985182238646197
20180211 07:00,0.988481541667896
20180211 08:00,0.977538049806582
20180211 09:00,0.989330800391306
20180211 10:00,0.984224821191918
20180211 11:00,0.97455404356766
20180211 12:00,0.967260585258824
20180211 13:00,0.993738439707649
20180211 14:00,0.997169169690753
20180211 15:00,0.998473538260019
20180211 16:00,0.998248546096875
20180211 17:00,0.997413214720719
20180211 18:00,0.996916186506196
20180211 19:00,0.998406617539518
20180211 20:00,0.99802309614903
20180211 21:00,0.996995485669532
20180211 22:00,0.996636866254984
20180211 23:00,0.996153910517986
20180212 00:00,0.995682163746206
20180212 01:00,0.991419041358797
20180212 02:00,0.988517965312431
20180212 03:00,0.986951766050133
20180212 04:00,0.959801723435767
20180212 05:00,0.94248648696054
20180212 06:00,0.957756531079959
20180212 07:00,0.971033680257385
20180212 08:00,0.958472397707662
20180212 09:00,0.9478447711867
20180212 10:00,0.955027114544167
20180212 11:00,0.902319469363257
20180212 12:00,0.931965553787516
20180212 13:00,0.877960697058367
20180212 14:00,0.815596680775395
20180212 15:00,0.867200496543745
20180212 16:00,0.860928596565387
20180212 17:00,0.65744286480403
20180212 18:00,0.704683901556096
20180212 19:00,0.770627447384875
20180212 20:00,0.606118686955956
20180212 21:00,0.644749420522664
20180212 22:00,0.520250943322637
20180212 23:00,0.566691579385514
20180213 00:00,0.315859623893464
20180213 01:00,0.721255838586414
20180213 02:00,0.692905983381315
20180213 03:00,0.728742656849114
20180213 04:00,0.374113833510626
20180213 05:00,0.509484010576594
20180213 06:00,0.417865154189307
20180213 07:00,0.398949578286595
20180213 08:00,0.551549584852232
20180213 09:00,0.625735925975147
20180213 10:00,0.619103960893772
20180213 11:00,0.644106212158814
20180213 12:00,0.664420717094074
20180213 13:00,0.672692402877141
20180213 14:00,0.594555149036486
20180213 15:00,0.526807291995331
20180213 16:00,0.617625482303064
20180213 17:00,0.679640056748631
20180213 18:00,0.692497248369602
20180213 19:00,0.68142752415972
20180213 20:00,0.677368284229478
20180213 21:00,0.702774708909778
20180213 22:00,0.669793020318886
20180213 23:00,0.560299138168148
20180214 00:00,0.589312288286946
20180214 01:00,0.683765469602731
20180214 02:00,0.633091784123553
20180214 03:00,0.578773941201439
20180214 04:00,0.588257649507912
20180214 05:00,0.62940431100804
20180214 06:00,0.697262064368968
20180214 07:00,0.719780011568619
20180214 08:00,0.783023104432714
20180214 09:00,0.818877516162588
20180214 10:00,0.831589402519643
20180214 11:00,0.854335312391517
20180214 12:00,0.925381077380575
20180214 13:00,0.954820889881891
20180214 14:00,0.952802145798122
20180214 15:00,0.942314030096959
20180214 16:00,0.928585647980504
20180214 17:00,0.91515301458524
20180214 18:00,0.931640824812612
20180214 19:00,0.928651871204077
20180214 20:00,0.951534456254243
20180214 21:00,0.966258641984202
20180214 22:00,0.980361818396349
20180214 23:00,0.976133654209873
20180215 00:00,0.97892447666295
20180215 01:00,0.987795645581746
20180215 02:00,0.987392166518402
20180215 03:00,0.981092852038938
20180215 04:00,0.987555614851643
20180215 05:00,0.981956447876848
20180215 06:00,0.983349314029416
20180215 07:00,0.985541218130991
20180215 08:00,0.98384768366404
20180215 09:00,0.98478830191841
20180215 10:00,0.990437661150899
20180215 11:00,0.985144598838483
20180215 12:00,0.97435945097352
20180215 13:00,0.970479051890479
20180215 14:00,0.951132108883224
20180215 15:00,0.915572163710889
20180215 16:00,0.903652345100841
20180215 17:00,0.852795931518298
20180215 18:00,0.658975951715839
20180215 19:00,0.547376069873045
20180215 20:00,0.679287131787495
20180215 21:00,0.700490315729281
20180215 22:00,0.505493313671001
20180215 23:00,0.690436622625569
20180216 00:00,0.199288042571207
20180216 01:00,0.428422021689307
20180216 02:00,0.622535881959718
20180216 03:00,0.673135855697555
20180216 04:00,0.714914392744897
20180216 05:00,0.715148118129774
20180216 06:00,0.700303461531043
20180216 07:00,0.672539905156714
20180216 08:00,0.838227473991123
20180216 09:00,0.843484659650437
20180216 10:00,0.748106252213896
20180216 11:00,0.609246710360994
20180216 12:00,0.715696883895108
20180216 13:00,0.660148528439326
20180216 14:00,0.619008874759219
20180216 15:00,0.518114351313444
20180216 16:00,0.395150780930084
20180216 17:00,0.367899228171627
20180216 18:00,0.359511294172055
20180216 19:00,0.145800081333846
20180216 20:00,0.38373845490151
20180216 21:00,0.364321692679728
20180216 22:00,0.252184234635937
20180216 23:00,0.209937099756286
20180217 00:00,0.274820583406514
20180217 01:00,0
20180217 02:00,0.0243644503480221
20180217 03:00,0.0132293781200402
20180217 04:00,0.0548139978480525
20180217 05:00,0.0421460746654992
20180217 06:00,0.0355947851728426
20180217 07:00,0.0133617833861703
20180217 08:00,0.0139123956891435
20180217 09:00,0.00442527876875113
20180217 10:00,0.00679757290138422
20180217 11:00,0.00936667473865332
20180217 12:00,0.0175404942507267
20180217 13:00,0.0247389817527203
20180217 14:00,0.0441260014232743
20180217 15:00,0.0716249204161836
20180217 16:00,0.105123348335081
20180217 17:00,0.0888601654632239
20180217 18:00,0.137617752606948
20180217 19:00,0.277043055522073
20180217 20:00,0.308793176032086
20180217 21:00,0.255327565158059
20180217 22:00,0.212501893156379
20180217 23:00,0.374324685955311
20180218 00:00,0.560284100302559
20180218 01:00,0.582500001734043
20180218 02:00,0.526412969313598
20180218 03:00,0.572273041652916
20180218 04:00,0.620956845016992
20180218 05:00,0.684115689667569
20180218 06:00,0.606451444089197
20180218 07:00,0.540155494432128
20180218 08:00,0.509663268994941
20180218 09:00,0.497691819897839
20180218 10:00,0.463312373388325
20180218 11:00,0.464642193904297
20180218 12:00,0.444484044667142
20180218 13:00,0.377048072541553
20180218 14:00,0.388672999259729
20180218 15:00,0.360365673622007
20180218 16:00,0.361111417527525
20180218 17:00,0.337844322659737
20180218 18:00,0.326648756455764
20180218 19:00,0.193762062349413
20180218 20:00,0.26789908442878
20180218 21:00,0.241404535065183
20180218 22:00,0.225209980468063
20180218 23:00,0.131707810598335
20180219 00:00,0.159355773142282
20180219 01:00,0.164261445292723
20180219 02:00,0.0572241559035754
20180219 03:00,0.160177444358207
20180219 04:00,0.175501814226938
20180219 05:00,0.136503795409336
20180219 06:00,0.085042415649131
20180219 07:00,0.0791220971655262
20180219 08:00,0.0794674012607687
20180219 09:00,0.106770607535345
20180219 10:00,0.105665278079828
20180219 11:00,0.0377725172193016
20180219 12:00,0.0385806623596699
20180219 13:00,0.0213498674564766
20180219 14:00,0.00752941434235355
20180219 15:00,0.000864004424547277
20180219 16:00,0.000340994709887595
20180219 17:00,0.0061098158871068
20180219 18:00,0.00871450834389471
20180219 19:00,0.0152892269022212
20180219 20:00,0.0171417685094024
20180219 21:00,0.0916769480154789
20180219 22:00,0.0997037057844036
20180219 23:00,0.115345108310635
20180220 00:00,0.130225842600396
20180220 01:00,0.174627013172066
20180220 02:00,0.187270945420432
20180220 03:00,0.0646715757438749
20180220 04:00,0.0394726953245386
20180220 05:00,0.042090730201002
20180220 06:00,0.0419372094674131
20180220 07:00,0.0451583709958494
20180220 08:00,0.0909642440892353
20180220 09:00,0.198216875108639
20180220 10:00,0.196657588979691
20180220 11:00,0.232030277280329
20180220 12:00,0.185660938659702
20180220 13:00,0.18850827077441
20180220 14:00,0.0699171340766396
20180220 15:00,0.0903961562161556
20180220 16:00,0.0308583032191595
20180220 17:00,0.0391153121911244
20180220 18:00,0.0678670039920743
20180220 19:00,0.125211276305483
20180220 20:00,0.0953197942341584
20180220 21:00,0.0527442817046607
20180220 22:00,0.0694878226869862
20180220 23:00,0.069328504597012
20180221 00:00,0.045651842973942
20180221 01:00,0.0425125236888167
20180221 02:00,0.0468974191461018
20180221 03:00,0.0486441265198849
20180221 04:00,0.00258572696531253
20180221 05:00,0.00569049746535954
20180221 06:00,0.00648403954955711
20180221 07:00,0.00257661538698764
20180221 08:00,0.000807324649181771
20180221 09:00,0.00210784159451876
20180221 10:00,0.00419876233648403
20180221 11:00,0.0393787481091412
20180221 12:00,0.073623679763666
20180221 13:00,0.109742996560722
20180221 14:00,0.122807045597755
20180221 15:00,0.119330479685437
20180221 16:00,0.143289683379081
20180221 17:00,0.180253621513291
20180221 18:00,0.186369183860125
20180221 19:00,0.248521036567688
20180221 20:00,0.293750803116544
20180221 21:00,0.216394065416151
20180221 22:00,0.186423878128062
20180221 23:00,0.172651334709935
20180222 00:00,0.145270749653234
20180222 01:00,0.0804452332118587
20180222 02:00,0.0361268137475018
20180222 03:00,0.00618635338177992
20180222 04:00,0.0177982278295428
20180222 05:00,0.0263628037576669
20180222 06:00,0.0733015006058404
20180222 07:00,0.0975822545598894
20180222 08:00,0.0402096494100625
20180222 09:00,0.136919607757452
20180222 10:00,0.112730179551095
20180222 11:00,0.077804900802293
20180222 12:00,0.0768383228766607
20180222 13:00,0.0733525473075674
20180222 14:00,0.0904439123944472
20180222 15:00,0.152972702907177
20180222 16:00,0.166402066287381
20180222 17:00,0.0509432388146411
20180222 18:00,0.0316605196153696
20180222 19:00,0.0949458103799353
20180222 20:00,0.0860110288528175
20180222 21:00,0.107076539349742
20180222 22:00,0.166150963240014
20180222 23:00,0.121061625805682
20180223 00:00,0.0842763691041933
20180223 01:00,0.109296567331014
20180223 02:00,0.116175648611774
20180223 03:00,0.0903590414604424
20180223 04:00,0.115369169818271
20180223 05:00,0.106586414122503
20180223 06:00,0.0546360765325346
20180223 07:00,0.0580523574203918
20180223 08:00,0
20180223 09:00,0.0674139615863187
20180223 10:00,0.0471049955953251
20180223 11:00,0.0523879843821969
20180223 12:00,0.0888565264486811
20180223 13:00,0.0451264092612219
20180223 14:00,0.0427185092661608
20180223 15:00,0.0381466509740424
20180223 16:00,0.0187241354371236
20180223 17:00,0.00989601881564673
20180223 18:00,0.0226583321481093
20180223 19:00,0.0753198035152932
20180223 20:00,0.104029169542545
20180223 21:00,0.0690256988500712
20180223 22:00,0.0794693848950804
20180223 23:00,0.125976878510099
20180224 00:00,0.167016138406679
20180224 01:00,0.128589468498406
20180224 02:00,0.163347816921432
20180224 03:00,0.114310504147928
20180224 04:00,0.0782963192991523
20180224 05:00,0.0948542493536826
20180224 06:00,0.267070956510409
20180224 07:00,0.212482858066868
20180224 08:00,0.350474292734294
20180224 09:00,0.266867663741004
20180224 10:00,0.233097100207394
20180224 11:00,0.311678607257962
20180224 12:00,0.431038674058377
20180224 13:00,0.404291499396295
20180224 14:00,0.429946858793987
20180224 15:00,0.317241446592487
20180224 16:00,0.345091005435914
20180224 17:00,0.217341675457518
20180224 18:00,0.124737031423834
20180224 19:00,0.114372436338665
20180224 20:00,0.143406519878676
20180224 21:00,0.295876048525264
20180224 22:00,0.174557540760939
20180224 23:00,0.180113485982516
20180225 00:00,0.166894126257417
20180225 01:00,0.170405947599977
20180225 02:00,0.17306883924742
20180225 03:00,0.124251863162576
20180225 04:00,0.152759019958591
20180225 05:00,0.127923137000921
20180225 06:00,0.0792064247161597
20180225 07:00,0.0773331307768551
20180225 08:00,0.10485898234036
20180225 09:00,0.323266589660981
20180225 10:00,0.205871171685466
20180225 11:00,0.197945763080358
20180225 12:00,0.361977836326261
20180225 13:00,0.431446376472042
20180225 14:00,0.595774151662583
20180225 15:00,0.490566912771373
20180225 16:00,0.35897688859177
20180225 17:00,0.149964819128926
20180225 18:00,0.252145859895018
20180225 19:00,0.231058979547603
20180225 20:00,0.138935862444441
20180225 21:00,0.132773091594691
20180225 22:00,0.203745442635839
20180225 23:00,0.216568940472718
20180226 00:00,0.180509638556646
20180226 01:00,0.174757088670059
20180226 02:00,0.182632917720566
20180226 03:00,0.12120727012545
20180226 04:00,0.123490870844033
20180226 05:00,0.16820734515246
20180226 06:00,0.188418286817333
20180226 07:00,0.2385401308537
20180226 08:00,0.280006016258054
20180226 09:00,0.267415914457449
20180226 10:00,0.330148679368879
20180226 11:00,0.308887126211949
20180226 12:00,0.405438765787001
20180226 13:00,0.294461758122208
20180226 14:00,0.166501489522787
20180226 15:00,0.265259560304288
20180226 16:00,0
20180226 17:00,0.0831367424226138
20180226 18:00,0.12149212201303
20180226 19:00,0.16743633888121
20180226 20:00,0.236205675117297
20180226 21:00,0.229344553613934
20180226 22:00,0.198979562073075
20180226 23:00,0.211799940025295
20180227 00:00,0.194932583740095
20180227 01:00,0.202043231142766
20180227 02:00,0.138242765676986
20180227 03:00,0.169292896416976
20180227 04:00,0.196330021359404
20180227 05:00,0.231256212810872
20180227 06:00,0.230632924203176
20180227 07:00,0.319652122121739
20180227 08:00,0.454185244420844
20180227 09:00,0.589828215299332
20180227 10:00,0.431820361630903
20180227 11:00,0.774712959417188
20180227 12:00,0.727892562789317
20180227 13:00,0.639352662119171
20180227 14:00,0.643003143557308
20180227 15:00,0.845276590552543
20180227 16:00,0.804764146087163
20180227 17:00,0.808761346723383
20180227 18:00,0.828416643610369
20180227 19:00,0.782647022985637
20180227 20:00,0.813932670356563
20180227 21:00,0.812576946618468
20180227 22:00,0.823761626742981
20180227 23:00,0.71572052656849
20180228 00:00,0.668081373519176
20180228 01:00,0.61038224911044
20180228 02:00,0.648471630610695
20180228 03:00,0.627074279791368
20180228 04:00,0.691779683562396
20180228 05:00,0.717253200672871
20180228 06:00,0.67497104449118
20180228 07:00,0.674943058516706
20180228 08:00,0.687156773559221
20180228 09:00,0.667963480507406
20180228 10:00,0.625024859729068
20180228 11:00,0.712109785780061
20180228 12:00,0.731418085221098
20180228 13:00,0.774155508686621
20180228 14:00,0.781752305690274
20180228 15:00,0.791411441481789
20180228 16:00,0.794706240002507
20180228 17:00,0.784537082047649
20180228 18:00,0.76503596132526
20180228 19:00,0.745281493551382
20180228 20:00,0.666376625200934
20180228 21:00,0.665493774310049
20180228 22:00,0.740841663627685
20180228 23:00,0.699802817380656
20180301 00:00,0.710394826492786
